Symphony $<text> $<selection> 3.6.0 $<started_on> $<tuesday:u>, $<june:u> 8, 2021, 12:43 PM
$(3091)KCAT.
$(3090)
$(1232)
$(1239)
$(3093)
20210608124352 BRS/Search-Engine v.62 started for seltext1
  1 records found for #857: "1000000000280376".NM02.
  1 records found for #859: "1000000000280381".NM02.
  1 records found for #861: "1000000000280414".NM02.
  1 records found for #863: "1000000000280428".NM02.
  1 records found for #865: "1000000000280429".NM02.
  1 records found for #867: "1000000000280466".NM02.
  1 records found for #869: "1000000000280497".NM02.
  1 records found for #871: "1000000000280540".NM02.
  1 records found for #873: "1000000000280718".NM02.
  0 records found for #874: "1000000000280743".NM02.
  1 records found for #876: "1000000000280783".NM02.
  1 records found for #878: "1000000000280790".NM02.
  1 records found for #880: "1000000000280806".NM02.
  1 records found for #882: "1000000000280810".NM02.
  1 records found for #884: "1000000000280822".NM02.
  1 records found for #886: "1000000000280831".NM02.
  1 records found for #888: "1000000000280835".NM02.
  1 records found for #890: "1000000000280837".NM02.
  1 records found for #892: "1000000000280847".NM02.
  1 records found for #894: "1000000000280849".NM02.
  1 records found for #896: "1000000000280861".NM02.
  1 records found for #898: "1000000000280866".NM02.
  1 records found for #900: "1000000000280875".NM02.
  1 records found for #2: "1000000000280893".NM02.
  1 records found for #4: "1000000000280895".NM02.
  1 records found for #6: "1000000000280909".NM02.
  1 records found for #8: "1000000000280940".NM02.
  1 records found for #10: "1000000000280942".NM02.
  1 records found for #12: "1000000000280956".NM02.
  1 records found for #14: "1000000000281007".NM02.
  1 records found for #16: "1000000000281020".NM02.
  1 records found for #18: "1000000000281038".NM02.
  1 records found for #20: "1000000000281039".NM02.
  1 records found for #22: "1000000000281050".NM02.
  1 records found for #24: "1000000000281056".NM02.
  1 records found for #26: "1000000000281074".NM02.
  1 records found for #28: "1000000000281087".NM02.
  1 records found for #30: "1000000000281093".NM02.
  1 records found for #32: "1000000000281237".NM02.
  1 records found for #34: "1000000000281294".NM02.
  1 records found for #36: "1000000000281473".NM02.
  1 records found for #38: "1000000000285655".NM02.
  1 records found for #40: "1000000000285673".NM02.
  1 records found for #42: "1000000000285675".NM02.
  1 records found for #44: "1000000000285857".NM02.
  1 records found for #46: "1000000000285866".NM02.
  1 records found for #48: "1000000000285898".NM02.
  0 records found for #49: "1000000000288338".NM02.
  1 records found for #51: "1000000000289319".NM02.
  1 records found for #53: "1000000000289358".NM02.
  1 records found for #55: "1000000000289442".NM02.
  1 records found for #57: "1000000000289555".NM02.
  1 records found for #59: "1000000000289574".NM02.
  1 records found for #61: "1000000000289651".NM02.
  1 records found for #63: "1000000000289739".NM02.
  1 records found for #65: "1000000000289741".NM02.
  1 records found for #67: "1000000000289965".NM02.
  1 records found for #69: "1000000000290039".NM02.
  1 records found for #71: "1000000000290052".NM02.
  1 records found for #73: "1000000000290161".NM02.
  1 records found for #75: "1000000000290190".NM02.
  0 records found for #76: "1000000000290239".NM02.
  1 records found for #78: "1000000000290272".NM02.
  1 records found for #80: "1000000000290321".NM02.
  0 records found for #81: "1000000000290515".NM02.
  0 records found for #82: "1000000000290540".NM02.
  1 records found for #84: "1000000000290571".NM02.
  1 records found for #86: "1000000000290581".NM02.
  1 records found for #88: "1000000000290637".NM02.
  1 records found for #90: "1000000000290956".NM02.
  1 records found for #92: "1000000000290963".NM02.
  1 records found for #94: "1000000000290964".NM02.
  1 records found for #96: "1000000000290977".NM02.
  1 records found for #98: "1000000000290978".NM02.
  0 records found for #99: "1000000000291012".NM02.
  0 records found for #100: "1000000000291062".NM02.
  1 records found for #102: "1000000000291067".NM02.
  1 records found for #104: "1000000000291199".NM02.
  0 records found for #105: "1000000000291225".NM02.
  1 records found for #107: "1000000000291288".NM02.
  1 records found for #109: "1000000000291320".NM02.
  1 records found for #111: "1000000000291325".NM02.
  1 records found for #113: "1000000000291326".NM02.
  0 records found for #114: "1000000000291355".NM02.
  1 records found for #116: "1000000000291379".NM02.
  0 records found for #117: "1000000000291388".NM02.
  1 records found for #119: "1000000000291410".NM02.
  1 records found for #121: "1000000000291431".NM02.
  1 records found for #123: "1000000000291437".NM02.
  1 records found for #125: "1000000000291440".NM02.
  1 records found for #127: "1000000000291481".NM02.
  0 records found for #128: "1000000000291521".NM02.
  1 records found for #130: "1000000000291532".NM02.
  0 records found for #131: "1000000000291535".NM02.
  0 records found for #132: "1000000000291553".NM02.
  0 records found for #133: "1000000000291572".NM02.
  0 records found for #134: "1000000000291573".NM02.
  1 records found for #136: "1000000000291586".NM02.
  1 records found for #138: "1000000000291589".NM02.
  0 records found for #139: "1000000000291604".NM02.
  1 records found for #141: "1000000000291606".NM02.
  1 records found for #143: "1000000000291664".NM02.
  1 records found for #145: "1000000000291722".NM02.
  1 records found for #147: "1000000000292328".NM02.
  1 records found for #149: "1000000000292336".NM02.
  1 records found for #151: "1000000000293220".NM02.
  1 records found for #153: "1000000000293350".NM02.
  1 records found for #155: "1000000000294258".NM02.
  1 records found for #157: "1000000000294259".NM02.
  1 records found for #159: "1000000000294396".NM02.
  1 records found for #161: "1000000000294400".NM02.
  1 records found for #163: "1000000000294524".NM02.
  1 records found for #165: "1000000000294534".NM02.
  1 records found for #167: "1000000000294574".NM02.
  1 records found for #169: "1000000000294620".NM02.
  1 records found for #171: "1000000000294953".NM02.
  1 records found for #173: "1000000000294964".NM02.
  0 records found for #174: "1000000000294981".NM02.
  1 records found for #176: "1000000000295008".NM02.
  1 records found for #178: "1000000000295024".NM02.
  1 records found for #180: "1000000000295039".NM02.
  1 records found for #182: "1000000000295062".NM02.
  1 records found for #184: "1000000000297367".NM02.
  1 records found for #186: "1000000000298575".NM02.
  1 records found for #188: "1000000000298576".NM02.
  1 records found for #190: "1000000000298577".NM02.
  1 records found for #192: "1000000000298578".NM02.
  1 records found for #194: "1000000000298579".NM02.
  1 records found for #196: "1000000000298580".NM02.
  1 records found for #198: "1000000000298581".NM02.
  1 records found for #200: "1000000000298582".NM02.
  1 records found for #202: "1000000000299015".NM02.
  1 records found for #204: "1000000000299143".NM02.
  1 records found for #206: "1000000000300029".NM02.
  1 records found for #208: "1000000000300372".NM02.
  1 records found for #210: "1000000000301261".NM02.
  1 records found for #212: "1000000000301692".NM02.
  0 records found for #213: "1000000000302003".NM02.
  1 records found for #215: "1000000000302312".NM02.
  1 records found for #217: "1000000000302703".NM02.
  1 records found for #219: "1000000000302914".NM02.
  1 records found for #221: "1000000000303151".NM02.
  1 records found for #223: "1000000000303155".NM02.
  1 records found for #225: "1000000000303182".NM02.
  0 records found for #226: "1000000000303319".NM02.
  0 records found for #227: "1000000000303608".NM02.
  1 records found for #229: "1000000000303617".NM02.
  1 records found for #231: "1000000000303943".NM02.
  1 records found for #233: "1000000000304078".NM02.
  1 records found for #235: "1000000000304740".NM02.
  1 records found for #237: "1000000000305092".NM02.
  1 records found for #239: "1000000000305197".NM02.
  1 records found for #241: "1000000000305382".NM02.
  1 records found for #243: "1000000000305418".NM02.
  0 records found for #244: "1000000000305758".NM02.
  1 records found for #246: "1000000000306273".NM02.
  0 records found for #247: "1000000000306642".NM02.
  0 records found for #248: "1000000000306966".NM02.
  1 records found for #250: "1000000000307057".NM02.
  1 records found for #252: "1000000000307086".NM02.
  1 records found for #254: "1000000000307087".NM02.
  0 records found for #255: "1000000000307763".NM02.
  1 records found for #257: "1000000000307764".NM02.
  1 records found for #259: "1000000000307863".NM02.
  1 records found for #261: "1000000000307953".NM02.
  1 records found for #263: "1000000000307966".NM02.
  1 records found for #265: "1000000000308041".NM02.
  1 records found for #267: "1000000000308045".NM02.
  1 records found for #269: "1000000000308046".NM02.
  1 records found for #271: "1000000000308132".NM02.
  1 records found for #273: "1000000000308911".NM02.
  0 records found for #274: "1000000000309063".NM02.
  1 records found for #276: "1000000000309533".NM02.
  1 records found for #278: "1000000000310521".NM02.
  1 records found for #280: "1000000000310886".NM02.
  1 records found for #282: "1000000000311292".NM02.
  1 records found for #284: "1000000000311433".NM02.
  1 records found for #286: "1000000000311503".NM02.
  0 records found for #287: "1000000000311587".NM02.
  1 records found for #289: "1000000000311590".NM02.
  1 records found for #291: "1000000000311622".NM02.
  1 records found for #293: "1000000000311679".NM02.
  1 records found for #295: "1000000000311712".NM02.
  1 records found for #297: "1000000000312428".NM02.
  1 records found for #299: "1000000000312431".NM02.
  1 records found for #301: "1000000000312485".NM02.
  1 records found for #303: "1000000000312575".NM02.
  1 records found for #305: "1000000000313570".NM02.
  1 records found for #307: "1000000000313659".NM02.
  1 records found for #309: "1000000000313681".NM02.
  1 records found for #311: "1000000000313918".NM02.
  1 records found for #313: "1000000000314011".NM02.
  1 records found for #315: "1000000000314087".NM02.
  1 records found for #317: "1000000000314489".NM02.
  1 records found for #319: "1000000000314849".NM02.
  1 records found for #321: "1000000000315138".NM02.
  1 records found for #323: "1000000000315264".NM02.
  1 records found for #325: "1000000000315321".NM02.
  1 records found for #327: "1000000000315341".NM02.
  1 records found for #329: "1000000000315496".NM02.
  1 records found for #331: "1000000000315527".NM02.
  1 records found for #333: "1000000000315532".NM02.
  1 records found for #335: "1000000000315868".NM02.
  1 records found for #337: "1000000000315913".NM02.
  1 records found for #339: "1000000000316145".NM02.
  1 records found for #341: "1000000000316283".NM02.
  1 records found for #343: "1000000000316706".NM02.
  1 records found for #345: "1000000000316712".NM02.
  1 records found for #347: "1000000000316962".NM02.
  1 records found for #349: "1000000000317534".NM02.
  1 records found for #351: "1000000000317537".NM02.
  1 records found for #353: "1000000000317810".NM02.
  1 records found for #355: "1000000000317848".NM02.
  1 records found for #357: "1000000000317849".NM02.
